9600000,1982000,1447000,1193000,1054000
9650000,1992000,1454000,1199000,1060000
9700000,2002000,1461000,1205000,1065000
9750000,2012000,1469000,1211000,1070000
9800000,2022000,1476000,1217000,1076000
9850000,2034000,1485000,1225000,1083000
9900000,2044000,1492000,1231000,1088000
9950000,2054000,1500000,1237000,1093000
10000000,2064000,1507000,1243000,1099000
10050000,1663000,1195000,980000,851000
10100000,1671000,1200000,985000,855000
10150000,1680000,1206000,990000,859000
10200000,1689000,1213000,996000,864000
10250000,1697000,1219000,1000000,868000
10300000,1705000,1225000,1005000,872000
10350000,1713000,1231000,1010000,876000
10400000,1721000,1236000,1014000,880000
10450000,1729000,1242000,1019000,884000
10500000,1737000,1248000,1024000,888000
10550000,1746000,1254000,1029000,892000
10600000,1755000,1261000,1035000,898000
10650000,1763000,1266000,1039000,902000
10700000,1771000,1272000,1044000,906000
10750000,1779000,1278000,1049000,910000
10800000,1787000,1284000,1053000,914000
10850000,1795000,1290000,1058000,918000
10900000,1804000,1295000,1063000,922000
10950000,1812000,1301000,1067000,926000
11000000,1821000,1308000,1074000,932000
11050000,1829000,1314000,1078000,936000
11100000,1837000,1320000,1083000,940000
11150000,1845000,1325000,1088000,944000
11200000,1853000,1331000,1092000,948000
11250000,1862000,1337000,1097000,952000
11300000,1870000,1343000,1102000,956000
11350000,1878000,1349000,1106000,960000
11400000,1887000,1356000,1112000,965000
11450000,1895000,1361000,1117000,969000
11500000,1903000,1367000,1122000,973000
11550000,1911000,1373000,1127000,978000
11600000,1920000,1379000,1131000,982000
11650000,1928000,1384000,1136000,986000
11700000,1936000,1390000,1141000,990000
11750000,1944000,1396000,1145000,994000
11800000,1953000,1403000,1151000,999000
11850000,1961000,1409000,1156000,1003000
11900000,1969000,1415000,1161000,1007000
11950000,1978000,1420000,1165000,1011000
12000000,1986000,1426000,1170000,1015000
12050000,1994000,1432000,1175000,1019000
12100000,2002000,1438000,1180000,1023000
12150000,2010000,1443000,1184000,1027000
12200000,2019000,1451000,1190000,1033000
12250000,2027000,1456000,1195000,1037000
12300000,2036000,1462000,1200000,1041000
12350000,2044000,1468000,1204000,1045000
12400000,2052000,1474000,1209000,1049000
12450000,2060000,1479000,1214000,1053000
12500000,2068000,1485000,1218000,1057000
12550000,2077000,1492000,1225000,1063000
12600000,2085000,1498000,1229000,1067000
12650000,2094000,1504000,1234000,1071000
12700000,2102000,1510000,1239000,1075000
12750000,2110000,1515000,1243000,1079000
12800000,2118000,1521000,1248000,1083000
12850000,2126000,1527000,1253000,1087000
12900000,2134000,1533000,1257000,1091000
12950000,2143000,1540000,1263000,1096000
13000000,2152000,1545000,1268000,1100000
13050000,2160000,1551000,1273000,1105000
13100000,2168000,1557000,1278000,1109000
13150000,2176000,1563000,1282000,1113000
13200000,2184000,1569000,1287000,1117000
13250000,2192000,1574000,1292000,1121000
13300000,2200000,1580000,1296000,1125000
13350000,2210000,1587000,1302000,1130000
13400000,2218000,1593000,1307000,1134000
13450000,2226000,1599000,1312000,1138000
