10550000,1622000,1291000,1011000,897000
10600000,1631000,1298000,1017000,903000
10650000,1638000,1304000,1022000,907000
10700000,1646000,1310000,1026000,911000
10750000,1653000,1316000,1031000,915000
10800000,1661000,1322000,1035000,919000
10850000,1668000,1328000,1040000,923000
10900000,1676000,1334000,1045000,927000
10950000,1683000,1340000,1049000,931000
11000000,1692000,1347000,1055000,937000
11050000,1699000,1353000,1060000,941000
11100000,1707000,1359000,1064000,945000
11150000,1714000,1365000,1069000,949000
11200000,1722000,1371000,1074000,953000
11250000,1730000,1377000,1078000,957000
11300000,1737000,1383000,1083000,961000
11350000,1745000,1388000,1087000,965000
11400000,1753000,1396000,1094000,971000
11450000,1761000,1402000,1098000,975000
11500000,1768000,1408000,1103000,979000
11550000,1776000,1414000,1107000,983000
11600000,1783000,1420000,1112000,987000
11650000,1791000,1425000,1116000,991000
11700000,1798000,1431000,1121000,995000
11750000,1806000,1437000,1126000,999000
11800000,1815000,1445000,1132000,1005000
11850000,1822000,1451000,1136000,1009000
11900000,1830000,1456000,1141000,1013000
11950000,1837000,1462000,1146000,1017000
12000000,1845000,1468000,1150000,1021000
12050000,1852000,1474000,1155000,1025000
12100000,1860000,1480000,1159000,1029000
12150000,1867000,1486000,1164000,1033000
12200000,1876000,1493000,1170000,1039000
12250000,1884000,1499000,1175000,1043000
12300000,1891000,1505000,1179000,1047000
12350000,1899000,1511000,1184000,1051000
12400000,1906000,1517000,1188000,1055000
12450000,1914000,1523000,1193000,1059000
12500000,1921000,1529000,1198000,1063000
12550000,1930000,1536000,1204000,1069000
12600000,1938000,1542000,1208000,1073000
12650000,1945000,1548000,1213000,1077000
12700000,1953000,1554000,1217000,1081000
12750000,1960000,1560000,1222000,1085000
12800000,1968000,1566000,1227000,1089000
12850000,1975000,1572000,1231000,1093000
12900000,1983000,1578000,1236000,1097000
12950000,1991000,1585000,1242000,1103000
13000000,1999000,1591000,1247000,1107000
13050000,2006000,1597000,1251000,1111000
13100000,2014000,1603000,1256000,1115000
13150000,2021000,1609000,1260000,1119000
13200000,2029000,1615000,1265000,1123000
13250000,2037000,1621000,1269000,1127000
13300000,2044000,1627000,1274000,1131000
13350000,2053000,1634000,1280000,1137000
13400000,2060000,1640000,1285000,1141000
13450000,2068000,1646000,1289000,1145000
13500000,2075000,1652000,1294000,1149000
13550000,2083000,1658000,1299000,1153000
13600000,2090000,1664000,1303000,1157000
13650000,2098000,1670000,1308000,1161000
13700000,2105000,1676000,1312000,1165000
13750000,2114000,1683000,1318000,1171000
13800000,2122000,1689000,1323000,1175000
13850000,2129000,1695000,1328000,1179000
13900000,2137000,1701000,1332000,1183000
13950000,2144000,1707000,1337000,1187000
14000000,2152000,1713000,1341000,1191000
14050000,2159000,1719000,1346000,1195000
14100000,2167000,1725000,1351000,1199000
14150000,2176000,1732000,1357000,1205000
14200000,2183000,1738000,1361000,1209000
14250000,2191000,1744000,1366000,1213000
14300000,2198000,1750000,1370000,1217000
14350000,2206000,1756000,1375000,1221000
14400000,2213000,1762000,1380000,1225000
14450000,2221000,1767000,1384000,1229000
14500000,2228000,1773000,1389000,1233000
14550000,2237000,1781000,1395000,1238000
14600000,2245000,1787000,1400000,1242000
14650000,2252000,1793000,1404000,1247000
14700000,2260000,1798000,1409000,1251000
14750000,2267000,1804000,1413000,1255000
14800000,2275000,1810000,1418000,1259000
14850000,2282000,1816000,1422000,1263000
14900000,2290000,1822000,1427000,1267000
14950000,2298000,1830000,1433000,1272000
15000000,2306000,1835000,1438000,1276000
