10000000,2093000,1511000,1248000,1103000
10050000,1847000,1319000,1088000,964000
10100000,1856000,1325000,1093000,969000
10150000,1865000,1332000,1099000,973000
10200000,1875000,1339000,1105000,979000
10250000,1884000,1346000,1111000,984000
10300000,1893000,1352000,1116000,989000
10350000,1902000,1359000,1121000,993000
10400000,1911000,1365000,1126000,998000
10450000,1920000,1371000,1132000,1003000
10500000,1929000,1378000,1137000,1007000
10550000,1938000,1384000,1142000,1012000
10600000,1949000,1392000,1149000,1018000
10650000,1958000,1399000,1154000,1023000
10700000,1967000,1405000,1159000,1027000
10750000,1976000,1411000,1165000,1032000
10800000,1985000,1418000,1170000,1036000
10850000,1994000,1424000,1175000,1041000
10900000,2003000,1431000,1180000,1046000
10950000,2012000,1437000,1186000,1050000
11000000,2022000,1445000,1192000,1057000
11050000,2031000,1451000,1198000,1061000
11100000,2040000,1458000,1203000,1066000
11150000,2049000,1464000,1208000,1070000
11200000,2058000,1470000,1213000,1075000
11250000,2067000,1477000,1219000,1080000
11300000,2076000,1483000,1224000,1084000
11350000,2085000,1490000,1229000,1089000
11400000,2095000,1497000,1236000,1095000
11450000,2104000,1504000,1241000,1100000
11500000,2113000,1510000,1246000,1104000
11550000,2122000,1517000,1252000,1109000
11600000,2131000,1523000,1257000,1114000
11650000,2140000,1529000,1262000,1118000
11700000,2149000,1536000,1267000,1123000
11750000,2158000,1542000,1273000,1127000
11800000,2169000,1550000,1279000,1134000
11850000,2178000,1557000,1285000,1138000
11900000,2187000,1563000,1290000,1143000
11950000,2196000,1569000,1295000,1147000
12000000,2205000,1576000,1300000,1152000
12050000,2214000,1582000,1306000,1157000
12100000,2223000,1589000,1311000,1161000
12150000,2232000,1595000,1316000,1166000
12200000,2242000,1603000,1323000,1172000
12250000,2251000,1609000,1328000,1177000
12300000,2260000,1616000,1333000,1181000
12350000,2269000,1622000,1339000,1186000
12400000,2278000,1628000,1344000,1191000
12450000,2287000,1635000,1349000,1195000
12500000,2296000,1641000,1354000,1200000
12550000,2307000,1649000,1361000,1206000
12600000,2316000,1655000,1366000,1211000
12650000,2325000,1662000,1372000,1215000
12700000,2334000,1668000,1377000,1220000
12750000,2343000,1675000,1382000,1225000
12800000,2352000,1681000,1387000,1229000
12850000,2361000,1687000,1393000,1234000
12900000,2370000,1694000,1398000,1238000
12950000,2380000,1702000,1405000,1245000
13000000,2389000,1708000,1410000,1249000
13050000,2398000,1715000,1415000,1254000
13100000,2407000,1721000,1420000,1258000
13150000,2416000,1727000,1426000,1263000
13200000,2425000,1734000,1431000,1268000
13250000,2434000,1740000,1436000,1272000
13300000,2443000,1747000,1441000,1277000
13350000,2453000,1754000,1448000,1283000
13400000,2462000,1761000,1453000,1288000
13450000,2471000,1767000,1459000,1292000
13500000,2480000,1774000,1464000,1297000
13550000,2489000,1780000,1469000,1302000
13600000,2498000,1786000,1474000,1306000
13650000,2507000,1793000,1479000,1311000
13700000,2516000,1799000,1485000,1315000
13750000,2527000,1807000,1492000,1322000
13800000,2536000,1813000,1497000,1326000
13850000,2545000,1820000,1502000,1331000
13900000,2554000,1826000,1507000,1336000
13950000,2563000,1833000,1512000,1340000
14000000,2572000,1839000,1518000,1345000
14050000,2581000,1845000,1523000,1349000
14100000,2590000,1852000,1528000,1354000
14150000,2600000,1860000,1535000,1360000
14200000,2609000,1866000,1540000,1365000
14250000,2618000,1873000,1545000,1370000
14300000,2627000,1879000,1551000,1374000
14350000,2636000,1885000,1556000,1379000
14400000,2645000,1892000,1561000,1383000
14450000,2654000,1898000,1566000,1388000
14500000,2663000,1905000,1572000,1393000
14550000,2674000,1912000,1579000,1399000
14600000,2683000,1919000,1584000,1403000
14650000,2692000,1925000,1589000,1408000
